child_ancestry,mother_ancestry,father_ancestry,pregnancy_over_37w,plural_birth,adhd,pheno,ageI,sex,quantile,value
Norwegian,Norwegian,Other,1,0,0,weight,9,2,55,20
Norwegian,Norwegian,Other,1,0,0,weight,9,2,60,20.3
Norwegian,Norwegian,Other,1,0,0,weight,9,2,65,20.9959820714608
Norwegian,Norwegian,Other,1,0,0,weight,9,2,70,21.2
Norwegian,Norwegian,Other,1,0,0,weight,9,2,75,21.9280838342718
Norwegian,Norwegian,Other,1,0,0,weight,9,2,80,22.1
Norwegian,Norwegian,Other,1,0,0,weight,9,2,85,22.8263165709087
Norwegian,Norwegian,Other,1,0,0,weight,9,2,90,23.9449016570038
Norwegian,Norwegian,Other,1,0,0,weight,9,2,95,25
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,5,13.5522959183673
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,10,13.8790477667817
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,15,14.2292327119279
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,20,14.5020277730593
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,25,14.6758690489214
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,30,14.8294611962432
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,35,15.005136715663
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,40,15.1228733459357
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,45,15.3093925465412
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,50,15.44053830085
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,55,15.6062424969988
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,60,15.7993737419311
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,65,16.0021186219455
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,70,16.3495838287753
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,75,16.5374300839444
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,80,16.8981110755563
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,85,17.4640526568176
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,90,17.9390408188433
Norwegian,Norwegian,Other,1,0,0,bmi,9,2,95,18.5224053078408
Norwegian,Norwegian,Other,1,0,0,length,10,2,5,117
Norwegian,Norwegian,Other,1,0,0,length,10,2,10,119
Norwegian,Norwegian,Other,1,0,0,length,10,2,15,120
Norwegian,Norwegian,Other,1,0,0,length,10,2,20,121
Norwegian,Norwegian,Other,1,0,0,length,10,2,25,122
Norwegian,Norwegian,Other,1,0,0,length,10,2,30,122
Norwegian,Norwegian,Other,1,0,0,length,10,2,35,123
Norwegian,Norwegian,Other,1,0,0,length,10,2,40,124
Norwegian,Norwegian,Other,1,0,0,length,10,2,45,125
Norwegian,Norwegian,Other,1,0,0,length,10,2,50,125.5
Norwegian,Norwegian,Other,1,0,0,length,10,2,55,126
Norwegian,Norwegian,Other,1,0,0,length,10,2,60,127
Norwegian,Norwegian,Other,1,0,0,length,10,2,65,128
Norwegian,Norwegian,Other,1,0,0,length,10,2,70,128
Norwegian,Norwegian,Other,1,0,0,length,10,2,75,129
Norwegian,Norwegian,Other,1,0,0,length,10,2,80,130
Norwegian,Norwegian,Other,1,0,0,length,10,2,85,131
Norwegian,Norwegian,Other,1,0,0,length,10,2,90,132
Norwegian,Norwegian,Other,1,0,0,length,10,2,95,134
Norwegian,Norwegian,Other,1,0,0,weight,10,2,5,20
Norwegian,Norwegian,Other,1,0,0,weight,10,2,10,20.5
Norwegian,Norwegian,Other,1,0,0,weight,10,2,15,21.1
Norwegian,Norwegian,Other,1,0,0,weight,10,2,20,22
Norwegian,Norwegian,Other,1,0,0,weight,10,2,25,22.15
Norwegian,Norwegian,Other,1,0,0,weight,10,2,30,23
Norwegian,Norwegian,Other,1,0,0,weight,10,2,35,23.3742387757319
Norwegian,Norwegian,Other,1,0,0,weight,10,2,40,24
Norwegian,Norwegian,Other,1,0,0,weight,10,2,45,24.1
Norwegian,Norwegian,Other,1,0,0,weight,10,2,50,24.8
Norwegian,Norwegian,Other,1,0,0,weight,10,2,55,25
Norwegian,Norwegian,Other,1,0,0,weight,10,2,60,26
Norwegian,Norwegian,Other,1,0,0,weight,10,2,65,26
Norwegian,Norwegian,Other,1,0,0,weight,10,2,70,26.9
Norwegian,Norwegian,Other,1,0,0,weight,10,2,75,27.5
Norwegian,Norwegian,Other,1,0,0,weight,10,2,80,28
Norwegian,Norwegian,Other,1,0,0,weight,10,2,85,29.435
Norwegian,Norwegian,Other,1,0,0,weight,10,2,90,30
Norwegian,Norwegian,Other,1,0,0,weight,10,2,95,31.56
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,5,13.4817753971395
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,10,13.9565883970478
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,15,14.3185872565199
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,20,14.6238448859375
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,25,14.7809728567589
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,30,14.95361328125
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,35,15.1469650646261
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,40,15.3470330849663
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,45,15.5593906131672
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,50,15.7333488724433
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,55,15.915375409423
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,60,16.1200322400645
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,65,16.3170791814774
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,70,16.5750450960752
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,75,16.9202009239122
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,80,17.2047935960109
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,85,17.5944643563797
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,90,17.9099644970414
Norwegian,Norwegian,Other,1,0,0,bmi,10,2,95,18.7075617283951
Norwegian,Norwegian,Other,1,0,0,length,11,2,5,124
Norwegian,Norwegian,Other,1,0,0,length,11,2,10,125
Norwegian,Norwegian,Other,1,0,0,length,11,2,15,126
Norwegian,Norwegian,Other,1,0,0,length,11,2,20,127
Norwegian,Norwegian,Other,1,0,0,length,11,2,25,128
Norwegian,Norwegian,Other,1,0,0,length,11,2,30,129
Norwegian,Norwegian,Other,1,0,0,length,11,2,35,130
Norwegian,Norwegian,Other,1,0,0,length,11,2,40,130
Norwegian,Norwegian,Other,1,0,0,length,11,2,45,130
Norwegian,Norwegian,Other,1,0,0,length,11,2,50,132
Norwegian,Norwegian,Other,1,0,0,length,11,2,55,133
Norwegian,Norwegian,Other,1,0,0,length,11,2,60,133.6
Norwegian,Norwegian,Other,1,0,0,length,11,2,65,134
Norwegian,Norwegian,Other,1,0,0,length,11,2,70,134.313593058394
Norwegian,Norwegian,Other,1,0,0,length,11,2,75,135
Norwegian,Norwegian,Other,1,0,0,length,11,2,80,136
Norwegian,Norwegian,Other,1,0,0,length,11,2,85,137
Norwegian,Norwegian,Other,1,0,0,length,11,2,90,138.096001220135
Norwegian,Norwegian,Other,1,0,0,length,11,2,95,140
Norwegian,Norwegian,Other,1,0,0,weight,11,2,5,22
Norwegian,Norwegian,Other,1,0,0,weight,11,2,10,23.2
Norwegian,Norwegian,Other,1,0,0,weight,11,2,15,24
Norwegian,Norwegian,Other,1,0,0,weight,11,2,20,25
Norwegian,Norwegian,Other,1,0,0,weight,11,2,25,25
Norwegian,Norwegian,Other,1,0,0,weight,11,2,30,25.53
Norwegian,Norwegian,Other,1,0,0,weight,11,2,35,26.085
Norwegian,Norwegian,Other,1,0,0,weight,11,2,40,27
Norwegian,Norwegian,Other,1,0,0,weight,11,2,45,27.295
Norwegian,Norwegian,Other,1,0,0,weight,11,2,50,28.1
Norwegian,Norwegian,Other,1,0,0,weight,11,2,55,29
Norwegian,Norwegian,Other,1,0,0,weight,11,2,60,29.16
Norwegian,Norwegian,Other,1,0,0,weight,11,2,65,30
Norwegian,Norwegian,Other,1,0,0,weight,11,2,70,30
Norwegian,Norwegian,Other,1,0,0,weight,11,2,75,30.925
Norwegian,Norwegian,Other,1,0,0,weight,11,2,80,32
Norwegian,Norwegian,Other,1,0,0,weight,11,2,85,33
Norwegian,Norwegian,Other,1,0,0,weight,11,2,90,34.5
Norwegian,Norwegian,Other,1,0,0,weight,11,2,95,36.335
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,5,13.385009765625
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,10,14.0974662725074
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,15,14.6151714246952
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,20,14.8204234521163
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,25,15.0231356288685
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,30,15.2563392084775
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,35,15.500031000062
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,40,15.7426028048739
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,45,15.9453773339401
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,50,16.094674556213
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,55,16.2702624580876
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,60,16.4961005690145
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,65,16.7075072399198
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,70,17.1366232300328
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,75,17.4268373294874
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,80,17.7401059261581
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,85,18.1128643436336
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,90,18.9315604841882
Norwegian,Norwegian,Other,1,0,0,bmi,11,2,95,19.9786928018099
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,5,42
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,10,44
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,15,45
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,20,45
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,25,46
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,30,46
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,35,47
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,40,47
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,45,47
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,50,47
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,55,48
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,60,48
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,65,48
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,70,49
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,75,49
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,80,50
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,85,50
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,90,50
Norwegian,Norwegian,Norwegian,0,0,0,length,0,1,95,51.75
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,5,1.7821
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,10,2.086
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,15,2.2527
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,20,2.378
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,25,2.49375
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,30,2.569
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,35,2.63015
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,40,2.67
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,45,2.75
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,50,2.8075
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,55,2.8556
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,60,2.9292
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,65,2.98975
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,70,3.05
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,75,3.1385
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,80,3.2916
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,85,3.42275
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,90,3.5776
Norwegian,Norwegian,Norwegian,0,0,0,weight,0,1,95,3.86925
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,5,9.53581323668728
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,10,10.5652297232583
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,15,10.9544055979391
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,20,11.3147448015123
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,25,11.537797731569
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,30,11.719875
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,35,11.8811436672968
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,40,12.0514939821073
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,45,12.2
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,50,12.3851851851852
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,55,12.6747860708717
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,60,12.8952885887969
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,65,13.0365831625796
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,70,13.28
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,75,13.50237974312
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,80,13.8170725673222
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,85,14.1724567901235
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,90,14.3682048712342
Norwegian,Norwegian,Norwegian,0,0,0,bmi,0,1,95,14.9840976331361
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,5,49
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,10,50
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,15,51
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,20,52
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,25,52
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,30,53
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,35,53
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,40,53.5
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,45,54
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,50,54
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,55,54.5
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,60,54.62
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,65,55
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,70,55
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,75,56
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,80,56
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,85,56.5
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,90,57
Norwegian,Norwegian,Norwegian,0,0,0,length,1,1,95,58
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,5,2.8625
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,10,3.2025
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,15,3.45
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,20,3.65
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,25,3.79
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,30,3.88
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,35,4.02
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,40,4.13
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,45,4.2025
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,50,4.285
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,55,4.37625
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,60,4.44
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,65,4.575
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,70,4.72
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,75,4.87
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,80,4.997
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,85,5.11
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,90,5.35
Norwegian,Norwegian,Norwegian,0,0,0,weight,1,1,95,5.6075
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,5,11.587723002173
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,10,12.3848197546896
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,15,12.9933170084685
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,20,13.3574316146668
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,25,13.6763530134824
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,30,13.9194888503818
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,35,14.2609828423429
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,40,14.5289734997028
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,45,14.637774013549
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,50,14.7931715499283
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,55,14.9471537807986
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,60,15.155302456408
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,65,15.4299789948872
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,70,15.7528007346189
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,75,16.0044360447298
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,80,16.2059366200799
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,85,16.4773729233429
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,90,16.9097866770646
Norwegian,Norwegian,Norwegian,0,0,0,bmi,1,1,95,17.7431795183135
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,5,55
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,10,56.5
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,15,57
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,20,58
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,25,58.4362349206349
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,30,59
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,35,59
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,40,59.5
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,45,60
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,50,60
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,55,60.5
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,60,61
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,65,61
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,70,61.5
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,75,62
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,80,62
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,85,62.71
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,90,63.5
Norwegian,Norwegian,Norwegian,0,0,0,length,2,1,95,64
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,5,4.505
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,10,4.8825
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,15,5.1075
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,20,5.29
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,25,5.4425
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,30,5.575
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,35,5.69
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,40,5.8
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,45,5.9
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,50,5.9975
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,55,6.1075
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,60,6.225
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,65,6.34
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,70,6.455
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,75,6.62875
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,80,6.78
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,85,6.92875
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,90,7.1125
Norwegian,Norwegian,Norwegian,0,0,0,weight,2,1,95,7.48
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,5,14.0504007590384
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,10,14.5604520332937
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,15,14.8922587674624
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,20,15.3006922290797
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,25,15.5676029645158
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,30,15.8201545778835
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,35,16.1143427465474
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,40,16.2448529770421
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,45,16.4684223713091
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,50,16.6293110704747
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,55,16.7534365761892
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,60,16.9201644294309
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,65,17.1748052445369
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,70,17.4715924979259
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,75,17.7080588536177
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,80,17.895396756113
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,85,18.0788057180731
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,90,18.5203247440734
Norwegian,Norwegian,Norwegian,0,0,0,bmi,2,1,95,19.2424155817294
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,5,62.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,10,63.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,15,64
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,20,64.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,25,65
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,30,65.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,35,66
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,40,66.2670680827887
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,45,66.6537796779196
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,50,67
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,55,67
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,60,67.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,65,68
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,70,68
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,75,68.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,80,69
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,85,69.5
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,90,70
Norwegian,Norwegian,Norwegian,0,0,0,length,3,1,95,70.59
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,5,6.25
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,10,6.533
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,15,6.76725
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,20,6.933
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,25,7.06875
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,30,7.215
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,35,7.321
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,40,7.46
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,45,7.56861663650621
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,50,7.69
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,55,7.79825
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,60,7.91
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,65,8.05
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,70,8.2
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,75,8.35125
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,80,8.524
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,85,8.8065
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,90,9.148
Norwegian,Norwegian,Norwegian,0,0,0,weight,3,1,95,9.347
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,5,14.9666717057193
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,10,15.3382194768404
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,15,15.6776646215679
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,20,15.9339151987991
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,25,16.1907456575754
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,30,16.4359861591695
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,35,16.6839039690633
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,40,16.9116724049072
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,45,17.1082788107184
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,50,17.2826152274503
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,55,17.4248977665933
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,60,17.5359928333473
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,65,17.7543243352125
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,70,18.044959106601
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,75,18.3883738809006
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,80,18.6493224044521
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,85,18.9164370982553
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,90,19.1842126720815
Norwegian,Norwegian,Norwegian,0,0,0,bmi,3,1,95,20.0811075524036
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,5,66.5
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,10,67.5
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,15,68
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,20,68.5
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,25,69
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,30,69.5
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,35,70
Norwegian,Norwegian,Norwegian,0,0,0,length,4,1,40,70.0232534497931
